HOUSEID,HHFAMINC,HHSIZE,HHVEHCNT,URBRUR,MSASIZE,TRAVDAY,TRPMILES,VEHAGE,VEHOWNED,VEHFUEL,DRIVINGOCCUPATION,LIF_CYC,LAST30_PT,LAST30_BIKE,LAST30_ESCT,LAST30_RDSHR,LAST30_TAXI,LAST30_WALK,BIKETRANSIT,DRIVER,TRPTRANS,CONDNONE,CONDTRAV,COV1_PT,COV2_PT
9000095475,6,2,2,1,4,7,10.13362337,12,1,1,2,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095475,6,2,2,1,4,7,10.22374145,12,1,1,2,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095481,9,3,2,1,1,5,21.51833437,5,1,1,2,4,1,2,2,1,2,1,-1,1,4,-1,-1,4,-1
9000095481,9,3,2,1,1,5,14.88502175,5,1,1,2,4,1,2,2,1,2,1,-1,1,4,-1,-1,4,-1
9000095481,9,3,2,1,1,5,2.263517713,5,1,1,2,4,1,2,2,1,2,1,-1,1,4,-1,-1,4,-1
9000095481,9,3,2,1,1,5,27.02610317,5,1,1,2,4,1,2,2,1,2,1,-1,1,4,-1,-1,4,-1
9000095481,9,3,2,1,1,5,8.875077688,5,1,1,2,4,1,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095481,9,3,2,1,1,5,17.55500311,5,1,1,2,4,1,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095481,9,3,2,1,1,5,21.70292107,5,1,1,2,4,1,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095481,9,3,2,1,1,5,3.141702921,5,1,1,2,4,1,2,2,1,2,1,-1,-1,3,-1,-1,4,-1
9000095481,9,3,2,1,1,5,3.095711622,5,1,1,2,4,1,2,2,1,2,1,-1,-1,3,-1,-1,4,-1
9000095499,3,1,1,1,4,7,3.405220634,17,1,1,-1,9,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095521,6,2,2,1,3,4,7.346799254,24,1,1,1,2,3,1,3,2,2,1,1,1,4,-1,-1,4,-1
9000095521,6,2,2,1,3,4,132.2399006,24,1,1,1,2,3,1,3,2,2,1,1,1,4,-1,-1,4,-1
9000095521,6,2,2,1,3,4,15.15661902,24,1,1,1,2,3,1,3,2,2,1,1,1,4,-1,-1,4,-1
9000095521,6,2,2,1,3,4,0.044748291,24,1,1,1,2,3,1,3,2,2,1,1,1,4,-1,-1,4,-1
9000095521,6,2,2,1,3,4,5.980733375,24,1,1,1,2,3,1,3,2,2,1,1,1,1,-1,-1,4,-1
9000095521,6,2,2,1,3,4,5.976382846,24,1,1,1,2,3,1,3,2,2,1,1,1,1,-1,-1,4,-1
9000095521,6,2,2,1,3,4,4.796768179,24,1,1,1,2,3,1,3,2,2,1,1,1,1,-1,-1,4,-1
9000095521,6,2,2,1,3,4,4.893722809,24,1,1,1,2,3,1,3,2,2,1,1,1,1,-1,-1,4,-1
9000095526,7,4,2,1,3,7,4.100683654,15,1,1,-1,4,2,2,2,1,2,1,-1,1,2,-1,-1,4,-1
9000095526,7,4,2,1,3,7,5.192666252,15,1,1,-1,4,2,2,2,1,2,1,-1,1,2,-1,-1,4,-1
9000095543,6,5,3,1,3,2,0.862647607,11,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095543,6,5,3,1,3,2,0.954008701,11,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095543,6,5,3,1,3,2,1.798011187,11,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095543,6,5,3,1,3,2,3.275947794,11,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095543,6,5,3,1,3,2,1.948415165,11,1,1,2,4,2,2,2,2,2,1,-1,2,20,-1,-1,4,-1
9000095549,7,2,2,1,4,3,3.047855811,2,1,1,1,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095578,8,2,2,1,5,1,0.474207582,6,1,1,2,2,2,1,2,1,2,1,10,1,20,-1,-1,2,-1
9000095578,8,2,2,1,5,1,405.4262479,6,1,1,2,2,2,1,2,1,2,1,10,1,14,-1,-1,2,-1
9000095578,8,2,2,1,5,1,11.2156619,6,1,1,2,2,2,1,2,1,2,1,10,1,16,-1,-1,2,-1
9000095601,6,2,2,2,1,5,21.30329397,6,1,1,-1,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095601,6,2,2,2,1,5,20.89993785,6,1,1,-1,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095635,7,2,2,1,3,2,10.00621504,4,1,1,-1,10,2,2,2,2,2,2,-1,1,2,-1,-1,2,-1
9000095635,7,2,2,1,3,2,8.408949658,4,1,1,-1,10,2,2,2,2,2,2,-1,1,2,-1,-1,2,-1
9000095635,7,2,2,1,3,2,3.503418272,4,1,1,-1,10,2,2,2,2,2,2,-1,1,2,-1,-1,2,-1
9000095644,7,1,2,1,5,1,1.89993785,17,1,1,2,1,2,2,2,2,2,2,-1,1,2,-1,-1,2,-1
9000095644,7,1,2,1,5,1,1.926662523,17,1,1,2,1,2,2,2,2,2,2,-1,1,2,-1,-1,2,-1
9000095650,6,3,2,1,4,2,25.09944065,17,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,2,-1
9000095650,6,3,2,1,4,2,4.529521442,17,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000095722,-7,2,2,2,1,1,2.169049099,17,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095722,-7,2,2,2,1,1,3.708514605,17,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095726,9,2,2,1,5,1,23.48850218,2,1,5,-1,10,1,2,2,1,1,1,-1,1,3,-1,-1,3,3
9000095726,9,2,2,1,5,1,23.47855811,2,1,5,-1,10,1,2,2,1,1,1,-1,1,3,-1,-1,3,3
9000095730,6,1,1,2,2,5,3.504039776,7,1,2,2,1,2,2,2,1,2,2,-1,1,3,-1,-1,4,-1
9000095730,6,1,1,2,2,5,3.50155376,7,1,2,2,1,2,2,2,1,2,2,-1,1,3,-1,-1,4,-1
9000095739,6,1,2,1,4,2,5.238036047,4,1,1,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000095763,7,2,3,1,1,3,2.698570541,26,1,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000095763,7,2,3,1,1,3,2.819763828,26,1,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000095772,9,2,1,1,5,5,14.15786203,2,1,6,2,3,2,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000095772,9,2,1,1,5,5,14.38657551,2,1,6,2,3,2,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000095775,4,1,1,1,4,3,0.589807334,1,2,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095775,4,1,1,1,4,3,4.995649472,1,2,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095776,6,2,2,1,4,1,4.740832815,7,1,1,2,2,2,2,2,2,2,2,-1,1,3,2,1,4,-1
9000095784,3,1,2,2,2,1,38.88440025,7,1,1,-1,9,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000095784,3,1,2,2,2,1,10.48788067,7,1,1,-1,9,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000095784,3,1,2,2,2,1,31.70851461,7,1,1,-1,9,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000095798,4,2,1,1,4,5,5.839651958,11,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095798,4,2,1,1,4,5,5.952144189,11,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095798,4,2,1,1,4,5,2.699192045,11,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095806,6,2,1,1,5,6,17.23865755,11,1,1,1,5,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000095806,6,2,1,1,5,6,12.19825979,11,1,1,1,5,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000095806,6,2,1,1,5,6,8.106277191,11,1,1,1,5,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000095812,3,1,1,1,1,2,0.791796147,25,1,1,-1,9,2,1,2,2,2,1,15,1,4,2,1,2,-1
9000095812,3,1,1,1,1,2,3.219390926,25,1,1,-1,9,2,1,2,2,2,1,15,1,20,2,1,2,-1
9000095812,3,1,1,1,1,2,3.234928527,25,1,1,-1,9,2,1,2,2,2,1,15,1,20,2,1,2,-1
9000095839,9,4,1,1,5,3,10.98570541,9,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000095839,9,4,1,1,5,3,10.94282163,9,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000095839,9,4,1,1,5,3,5.24300808,9,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000095839,9,4,1,1,5,3,5.270975761,9,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000095843,10,2,2,2,2,4,2.929148539,7,1,1,2,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095843,10,2,2,2,2,4,2.895587321,7,1,1,2,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095843,10,2,2,2,2,4,8.267246737,7,1,1,2,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095863,5,2,2,1,2,6,22.52082039,10,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000095863,5,2,2,1,2,6,22.05593536,10,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000095866,5,1,2,2,1,7,13.71410814,2,-9,1,-1,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095866,5,1,2,2,1,7,14.25295214,2,-9,1,-1,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095872,9,4,3,1,5,5,2.722809198,9,1,1,-1,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095872,9,4,3,1,5,5,2.776258546,9,1,1,-1,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095872,9,4,3,1,5,5,0.308887508,9,1,1,-1,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000095872,9,4,3,1,5,5,3.894965817,9,1,1,-1,6,2,2,2,2,2,2,-1,-1,1,-1,-1,2,-1
9000095872,9,4,3,1,5,5,3.945929149,9,1,1,-1,6,2,2,2,2,2,2,-1,-1,1,-1,-1,2,-1
9000095878,10,7,4,1,1,2,3.134244873,5,2,1,1,6,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095878,10,7,4,1,1,2,3.06774394,5,2,1,1,6,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095896,6,2,2,1,4,3,1.544437539,7,1,1,2,10,2,2,2,2,2,1,-1,1,20,-1,-1,4,-1
9000095897,7,2,1,1,2,2,2.285270354,8,1,1,-1,10,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000095906,6,2,5,2,6,3,7.192044748,4,2,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095906,6,2,5,2,6,3,24.47296457,4,2,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095906,6,2,5,2,6,3,27.07209447,4,2,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000095906,6,2,5,2,6,3,38.92604102,4,2,1,-1,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095906,6,2,5,2,6,3,39.40335612,4,2,1,-1,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000095910,6,1,1,1,4,7,5.34928527,12,1,1,2,1,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095910,6,1,1,1,4,7,5.300807955,12,1,1,2,1,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095910,6,1,1,1,4,7,20.6159105,12,1,1,2,1,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000095913,6,4,2,2,1,4,2.848974518,3,1,1,2,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095913,6,4,2,2,1,4,2.833436917,3,1,1,2,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095963,1,2,2,1,3,4,13.26289621,11,1,6,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000095986,5,2,3,2,4,2,4.592914854,14,1,1,-1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095986,5,2,3,2,4,2,24.52827843,14,1,1,-1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095986,5,2,3,2,4,2,6.634555625,14,1,1,-1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095986,5,2,3,2,4,2,18.58856433,14,1,1,-1,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000095990,8,4,3,1,4,3,7.525170914,8,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,2
9000095990,8,4,3,1,4,3,7.463642014,8,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,3,2
9000095994,8,2,4,1,4,5,3.512119329,1,1,5,-1,10,2,1,2,2,2,1,20,1,1,-1,-1,4,-1
9000095994,8,2,4,1,4,5,8.705407085,1,1,5,-1,10,2,1,2,2,2,1,20,1,18,-1,-1,4,-1
9000095994,8,2,4,1,4,5,8.433188316,1,1,5,-1,10,2,1,2,2,2,1,20,1,18,-1,-1,4,-1
9000096008,5,1,1,1,5,5,26.02299565,6,1,1,-1,9,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096008,5,1,1,1,5,5,0.701056557,6,1,1,-1,9,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096009,6,2,1,1,3,2,6.438781852,5,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,3,1
9000096013,10,2,2,1,4,2,7.018023617,10,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,3,2
9000096013,10,2,2,1,4,2,7.109384711,10,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,3,2
9000096024,2,2,2,1,1,2,3.131137352,9,1,1,2,2,2,2,2,1,2,2,-1,1,7,-1,-1,4,-1
9000096024,2,2,2,1,1,2,3.128651336,9,1,1,2,2,2,2,2,1,2,2,-1,1,7,-1,-1,4,-1
9000096024,2,2,2,1,1,2,4.126786824,9,1,1,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000096024,2,2,2,1,1,2,4.03542573,9,1,1,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000096025,5,2,2,1,4,6,1.949658173,4,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096025,5,2,2,1,4,6,4.53697949,4,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096025,5,2,2,1,4,6,4.03231821,4,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096025,5,2,2,1,4,6,1.001243008,4,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000096029,5,4,3,1,2,5,0.271597265,17,1,1,2,4,2,1,2,2,2,1,1,1,18,-1,-1,4,-1
9000096029,5,4,3,1,2,5,17.4313238,17,1,1,2,4,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096029,5,4,3,1,2,5,17.18893723,17,1,1,2,4,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096029,5,4,3,1,2,5,1.389061529,17,1,1,2,4,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096029,5,4,3,1,2,5,1.697949037,17,1,1,2,4,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000096033,6,3,3,1,3,3,4.761342449,18,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096033,6,3,3,1,3,3,4.933499068,18,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096033,6,3,3,1,3,3,3.77377253,18,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096033,6,3,3,1,3,3,3.986326911,18,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096046,7,4,2,2,1,3,5.330640149,20,1,1,2,6,1,1,2,2,2,1,5,1,3,-1,-1,2,-1
9000096046,7,4,2,2,1,3,4.537600994,20,1,1,2,6,1,1,2,2,2,1,5,1,3,-1,-1,2,-1
9000096046,7,4,2,2,1,3,4.561218148,20,1,1,2,6,1,1,2,2,2,1,5,1,3,-1,-1,2,-1
9000096046,7,4,2,2,1,3,4.543816035,20,1,1,2,6,1,1,2,2,2,1,5,1,18,-1,-1,2,-1
9000096046,7,4,2,2,1,3,4.56308266,20,1,1,2,6,1,1,2,2,2,1,5,1,18,-1,-1,2,-1
9000096053,8,2,2,1,3,3,2.645742697,7,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096053,8,2,2,1,3,3,21.02796768,7,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096053,8,2,2,1,3,3,21.64014916,7,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000096060,5,1,1,1,5,4,10.95773773,4,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096060,5,1,1,1,5,4,0.125543816,4,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096060,5,1,1,1,5,4,10.72778123,4,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096073,9,2,1,1,4,2,14.47110006,1,1,1,-1,10,2,2,2,2,2,2,-1,1,2,2,1,1,3
9000096073,9,2,1,1,4,2,11.86824114,1,1,1,-1,10,2,2,2,2,2,2,-1,1,2,2,1,1,3
9000096073,9,2,1,1,4,2,2.631448104,1,1,1,-1,10,2,2,2,2,2,2,-1,1,2,2,1,1,3
9000096075,3,2,1,1,3,3,8.943443132,12,1,1,2,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096075,3,2,1,1,3,3,9.068986948,12,1,1,2,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096078,6,1,1,1,5,1,147.1733996,20,1,1,2,1,1,1,2,1,1,1,10,1,1,-1,-1,2,-1
9000096086,7,4,2,1,2,6,0.834679925,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,0.726538222,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,0.878185208,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,12.51709136,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,13.16842759,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,2.078931013,1,1,5,2,6,1,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096086,7,4,2,1,2,6,31.30205096,1,1,5,2,6,1,2,2,2,2,1,-1,-1,9,-1,-1,2,-1
9000096097,5,1,1,1,3,2,14.09819764,17,1,1,1,1,2,2,2,1,2,2,-1,1,1,-1,-1,2,-1
9000096097,5,1,1,1,3,2,23.80733375,17,1,1,1,1,2,2,2,1,2,2,-1,1,1,-1,-1,2,-1
9000096097,5,1,1,1,3,2,10.39838409,17,1,1,1,1,2,2,2,1,2,2,-1,1,1,-1,-1,2,-1
9000096121,10,2,3,2,5,1,13.70229956,7,1,1,-1,10,2,2,2,2,1,2,-1,1,1,-1,-1,4,-1
9000096121,10,2,3,2,5,1,13.88129273,7,1,1,-1,10,2,2,2,2,1,2,-1,1,1,-1,-1,4,-1
9000096121,10,2,3,2,5,1,17.26973275,7,1,1,-1,10,2,2,2,2,1,2,-1,1,1,-1,-1,4,-1
9000096121,10,2,3,2,5,1,16.10565569,7,1,1,-1,10,2,2,2,2,1,2,-1,1,1,-1,-1,4,-1
9000096125,11,2,3,1,5,3,14.5997514,7,1,1,2,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000096125,11,2,3,1,5,3,14.74642635,7,1,1,2,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000096155,9,4,4,2,1,4,10.32504661,7,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096155,9,4,4,2,1,4,10.86016159,7,1,1,2,4,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000096166,4,3,3,1,1,3,3.678682411,9,1,1,1,2,1,2,2,2,1,1,-1,1,1,-1,-1,4,-1
9000096166,4,3,3,1,1,3,3.741454319,9,1,1,1,2,1,2,2,2,1,1,-1,1,2,-1,-1,4,-1
9000096166,4,3,3,1,1,3,2.896208825,9,1,1,1,2,1,2,2,2,1,1,-1,1,2,-1,-1,4,-1
9000096175,4,1,1,2,2,3,36.65568676,20,1,1,2,9,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096190,6,1,1,1,3,6,4.139216905,1,-9,1,-1,9,2,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000096197,7,2,2,1,5,6,24.18645121,2,1,1,1,2,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000096197,7,2,2,1,5,6,7.67992542,2,1,1,1,2,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000096197,7,2,2,1,5,6,1243.564388,2,1,1,1,2,2,2,2,2,2,2,-1,1,14,-1,-1,2,-1
9000096197,7,2,2,1,5,6,2.780609074,2,1,1,1,2,2,2,2,2,2,2,-1,1,16,-1,-1,2,-1
9000096222,11,2,2,1,5,1,6.71224363,9,1,1,2,2,2,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000096222,11,2,2,1,5,1,6.296457427,9,1,1,2,2,2,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000096222,11,2,2,1,5,1,0.603480423,9,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000096234,11,2,2,1,5,4,4.894965817,3,1,1,2,7,2,2,2,1,2,1,-1,1,3,-1,-1,2,-1
9000096234,11,2,2,1,5,4,1.918582971,3,1,1,2,7,2,2,2,1,2,1,-1,1,3,-1,-1,2,-1
9000096234,11,2,2,1,5,4,153.617775,3,1,1,2,7,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000096262,8,5,2,1,5,1,0.918582971,7,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000096270,5,2,1,1,5,6,1.738346799,5,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096270,5,2,1,1,5,6,0.665630827,5,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096270,5,2,1,1,5,6,2.009322561,5,1,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,3,1
9000096308,6,5,8,2,4,3,27.79366066,6,1,1,1,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096308,6,5,8,2,4,3,28.07955252,6,1,1,1,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000096326,4,3,1,1,5,3,3.334369173,8,2,1,-1,6,2,2,2,1,2,2,-1,1,4,-1,-1,4,-1
9000096326,4,3,1,1,5,3,3.385332505,8,2,1,-1,6,2,2,2,1,2,2,-1,1,4,-1,-1,4,-1
9000096328,5,2,2,2,1,1,4.210689869,1,2,1,-1,10,2,1,2,2,2,1,0,1,3,-1,-1,4,-1
9000096328,5,2,2,2,1,1,3.210689869,1,2,1,-1,10,2,1,2,2,2,1,0,1,3,-1,-1,4,-1
9000096343,7,1,1,1,5,3,18.56432567,1,2,1,2,1,2,1,1,1,2,1,2,1,3,-1,-1,4,-1
9000096343,7,1,1,1,5,3,19.12678682,1,2,1,2,1,2,1,1,1,2,1,2,1,3,-1,-1,4,-1
9000096343,7,1,1,1,5,3,17.97078931,1,2,1,2,1,2,1,1,1,2,1,2,1,3,-1,-1,4,-1
9000096376,11,5,4,2,3,4,1.512740833,3,1,1,2,6,2,2,2,1,1,1,-1,1,4,-1,-1,2,-1
9000096376,11,5,4,2,3,4,1.429459291,3,1,1,2,6,2,2,2,1,1,1,-1,1,4,-1,-1,2,-1
9000096376,11,5,4,2,3,4,22.27097576,3,1,1,2,6,2,2,2,1,1,1,-1,1,1,-1,-1,2,-1
9000096376,11,5,4,2,3,4,6.908017402,3,1,1,2,6,2,2,2,1,1,1,-1,1,1,-1,-1,2,-1
9000096376,11,5,4,2,3,4,23.86761964,3,1,1,2,6,2,2,2,1,1,1,-1,1,1,-1,-1,2,-1
9000096397,9,2,1,1,4,2,701.1671846,3,1,1,2,7,1,1,2,1,2,1,3,1,1,-1,-1,2,-1
9000096397,9,2,1,1,4,2,213.771908,3,1,1,2,7,1,1,2,1,2,1,3,1,1,-1,-1,2,-1
9000096399,5,3,2,1,5,4,12.90304537,6,1,1,2,2,1,2,2,1,2,1,-1,1,2,2,2,3,2
9000096399,5,3,2,1,5,4,12.82473586,6,1,1,2,2,1,2,2,1,2,1,-1,1,3,2,2,3,2
9000096417,1,3,5,2,6,2,7.065879428,4,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,14.99316346,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,1.387818521,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,15.15164699,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,4.558732132,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,7.831572405,19,1,1,2,8,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000096424,8,4,3,1,4,4,10.4462399,19,1,1,2,8,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000096424,8,4,3,1,4,4,10.25481666,19,1,1,2,8,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000096424,8,4,3,1,4,4,7.927284027,19,1,1,2,8,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000096424,8,4,3,1,4,4,6.518334369,19,1,1,2,8,2,2,2,1,2,2,-1,1,2,-1,-1,2,-1
9000096424,8,4,3,1,4,4,11.56246116,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,10.82597887,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,5.387197017,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,5.40149161,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096424,8,4,3,1,4,4,4.359850839,19,1,1,2,8,2,2,2,1,2,2,-1,1,3,-1,-1,2,-1
9000096434,11,2,3,2,1,6,9.305158484,10,1,1,2,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096434,11,2,3,2,1,6,9.597886886,10,1,1,2,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000096434,11,2,3,2,1,6,10.50590429,10,1,1,2,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
